"FinanceKey","DateKey","OrganizationKey","DepartmentGroupKey","ScenarioKey","AccountKey","Amount","Date"
"24697","20070601","3","7","1","21","75992","2007-06-01 00:00:00"
"24698","20070601","3","7","1","22","15301","2007-06-01 00:00:00"
"24699","20070601","3","7","1","23","6381","2007-06-01 00:00:00"
"24700","20070601","3","7","1","24","32680","2007-06-01 00:00:00"
"24701","20070601","3","7","1","28","26036","2007-06-01 00:00:00"
"24702","20070601","3","7","1","29","260196","2007-06-01 00:00:00"
"24703","20070601","3","7","1","31","70789","2007-06-01 00:00:00"
"24704","20070601","3","7","1","32","42540","2007-06-01 00:00:00"
"24705","20070601","3","7","1","33","33593","2007-06-01 00:00:00"
"24706","20070601","3","7","1","34","49279","2007-06-01 00:00:00"
"24707","20070601","3","7","1","35","153251","2007-06-01 00:00:00"
"24708","20070601","3","7","1","37","146546","2007-06-01 00:00:00"
"24709","20070601","3","7","1","38","41644","2007-06-01 00:00:00"
"24710","20070601","3","7","1","39","68093","2007-06-01 00:00:00"
"24711","20070601","3","7","1","40","37996","2007-06-01 00:00:00"
"24712","20070601","3","7","1","43","305069","2007-06-01 00:00:00"
"24713","20070601","3","7","1","46","547725","2007-06-01 00:00:00"
"24714","20070601","3","7","1","60","11362","2007-06-01 00:00:00"
"24715","20070601","3","7","1","61","1049","2007-06-01 00:00:00"
"24716","20070601","3","7","1","62","816","2007-06-01 00:00:00"
"24717","20070601","3","7","1","65","126","2007-06-01 00:00:00"
"24718","20070601","3","7","1","66","114","2007-06-01 00:00:00"
"24719","20070601","3","7","1","67","58","2007-06-01 00:00:00"
"24720","20070601","3","7","1","68","44","2007-06-01 00:00:00"
"24721","20070601","3","7","1","69","13","2007-06-01 00:00:00"
"24722","20070601","3","7","1","71","18","2007-06-01 00:00:00"
"24723","20070601","3","7","1","73","83","2007-06-01 00:00:00"
"24724","20070601","3","7","1","74","323","2007-06-01 00:00:00"
"24725","20070601","3","7","1","76","99","2007-06-01 00:00:00"
"24726","20070601","3","7","1","77","178","2007-06-01 00:00:00"
"24727","20070601","3","7","1","78","59","2007-06-01 00:00:00"
"24728","20070601","3","7","1","80","199","2007-06-01 00:00:00"
"24729","20070601","3","7","1","81","123","2007-06-01 00:00:00"
"24730","20070601","3","7","1","82","12","2007-06-01 00:00:00"
"24731","20070601","3","7","1","83","42","2007-06-01 00:00:00"
"24732","20070601","3","7","1","84","36","2007-06-01 00:00:00"
"24733","20070601","3","7","1","85","34","2007-06-01 00:00:00"
"24734","20070601","3","7","1","87","180","2007-06-01 00:00:00"
"24735","20070601","3","7","1","89","35","2007-06-01 00:00:00"
"24736","20070601","3","7","1","90","54","2007-06-01 00:00:00"
"24737","20070601","3","7","1","91","-43","2007-06-01 00:00:00"
"24738","20070601","3","7","1","92","72","2007-06-01 00:00:00"
"24739","20070601","3","7","1","94","18","2007-06-01 00:00:00"
"24740","20070601","3","7","1","96","2","2007-06-01 00:00:00"
"24741","20070601","3","7","1","100","26602","2007-06-01 00:00:00"
"24742","20070601","4","1","1","60","57722","2007-06-01 00:00:00"
"24743","20070601","4","1","1","61","6515","2007-06-01 00:00:00"
"24744","20070601","4","1","1","62","4146","2007-06-01 00:00:00"
"24745","20070601","4","1","1","65","556","2007-06-01 00:00:00"
"24746","20070601","4","1","1","66","506","2007-06-01 00:00:00"
"24747","20070601","4","1","1","67","263","2007-06-01 00:00:00"
"24748","20070601","4","1","1","68","195","2007-06-01 00:00:00"
"24749","20070601","4","1","1","69","56","2007-06-01 00:00:00"
"24750","20070601","4","1","1","71","88","2007-06-01 00:00:00"
"24751","20070601","4","1","1","73","380","2007-06-01 00:00:00"
"24752","20070601","4","1","1","74","246","2007-06-01 00:00:00"
"24753","20070601","4","1","1","76","473","2007-06-01 00:00:00"
"24754","20070601","4","1","1","77","851","2007-06-01 00:00:00"
"24755","20070601","4","1","1","78","253","2007-06-01 00:00:00"
"24756","20070601","4","1","1","80","1013","2007-06-01 00:00:00"
"24757","20070601","4","1","1","81","627","2007-06-01 00:00:00"
"24758","20070601","4","1","1","82","63","2007-06-01 00:00:00"
"24759","20070601","4","1","1","83","220","2007-06-01 00:00:00"
"24760","20070601","4","1","1","84","189","2007-06-01 00:00:00"
"24761","20070601","4","1","1","85","176","2007-06-01 00:00:00"
"24762","20070601","4","1","1","87","878","2007-06-01 00:00:00"
"24763","20070601","4","1","1","89","284","2007-06-01 00:00:00"
"24764","20070601","4","1","1","90","436","2007-06-01 00:00:00"
"24765","20070601","4","1","1","91","-349","2007-06-01 00:00:00"
"24766","20070601","4","1","1","92","582","2007-06-01 00:00:00"
"24767","20070601","4","1","1","94","312","2007-06-01 00:00:00"
"24768","20070601","4","1","1","96","15","2007-06-01 00:00:00"
"24769","20070601","4","2","1","12","27627","2007-06-01 00:00:00"
"24770","20070601","4","6","1","52","6765","2007-06-01 00:00:00"
"24771","20070601","4","6","1","54","80","2007-06-01 00:00:00"
"24772","20070601","4","6","1","56","31370","2007-06-01 00:00:00"
"24773","20070601","4","6","1","57","2114","2007-06-01 00:00:00"
"24774","20070601","4","6","1","60","33584","2007-06-01 00:00:00"
"24775","20070601","4","6","1","61","2757","2007-06-01 00:00:00"
"24776","20070601","4","6","1","62","2757","2007-06-01 00:00:00"
"24777","20070601","4","6","1","63","1649","2007-06-01 00:00:00"
"24778","20070601","4","6","1","65","354","2007-06-01 00:00:00"
"24779","20070601","4","6","1","66","322","2007-06-01 00:00:00"
"24780","20070601","4","6","1","67","161","2007-06-01 00:00:00"
"24781","20070601","4","6","1","68","125","2007-06-01 00:00:00"
"24782","20070601","4","6","1","69","35","2007-06-01 00:00:00"
"24783","20070601","4","6","1","71","54","2007-06-01 00:00:00"
"24784","20070601","4","6","1","72","55","2007-06-01 00:00:00"
"24785","20070601","4","6","1","73","229","2007-06-01 00:00:00"
"24786","20070601","4","6","1","74","250","2007-06-01 00:00:00"
"24787","20070601","4","6","1","76","707","2007-06-01 00:00:00"
"24788","20070601","4","6","1","77","473","2007-06-01 00:00:00"
"24789","20070601","4","6","1","78","132","2007-06-01 00:00:00"
"24790","20070601","4","6","1","80","497","2007-06-01 00:00:00"
"24791","20070601","4","6","1","81","307","2007-06-01 00:00:00"
"24792","20070601","4","6","1","82","29","2007-06-01 00:00:00"
"24793","20070601","4","6","1","83","104","2007-06-01 00:00:00"
"24794","20070601","4","6","1","84","86","2007-06-01 00:00:00"
"24795","20070601","4","6","1","85","83","2007-06-01 00:00:00"
"24796","20070601","4","6","1","87","468","2007-06-01 00:00:00"
"24797","20070601","4","6","1","89","129","2007-06-01 00:00:00"
"24798","20070601","4","6","1","90","199","2007-06-01 00:00:00"
"24799","20070601","4","6","1","91","-159","2007-06-01 00:00:00"
"24800","20070601","4","6","1","92","265","2007-06-01 00:00:00"
"24801","20070601","4","6","1","94","5027","2007-06-01 00:00:00"
"24802","20070601","4","6","1","96","8","2007-06-01 00:00:00"
"24803","20070601","4","6","1","97","276","2007-06-01 00:00:00"
"24804","20070601","4","6","1","99","63000","2007-06-01 00:00:00"
"24805","20070601","4","6","1","101","84573","2007-06-01 00:00:00"
"24806","20070601","4","7","1","4","115258","2007-06-01 00:00:00"
"24807","20070601","4","7","1","6","374829","2007-06-01 00:00:00"
"24808","20070601","4","7","1","7","12227","2007-06-01 00:00:00"
"24809","20070601","4","7","1","8","7496","2007-06-01 00:00:00"
"24810","20070601","4","7","1","13","57348","2007-06-01 00:00:00"
"24811","20070601","4","7","1","14","35233","2007-06-01 00:00:00"
"24812","20070601","4","7","1","15","74965","2007-06-01 00:00:00"
"24813","20070601","4","7","1","18","14268","2007-06-01 00:00:00"
"24814","20070601","4","7","1","19","45468","2007-06-01 00:00:00"
"24815","20070601","4","7","1","20","14125","2007-06-01 00:00:00"
"24816","20070601","4","7","1","21","58510","2007-06-01 00:00:00"
"24817","20070601","4","7","1","22","12363","2007-06-01 00:00:00"
"24818","20070601","4","7","1","23","5104","2007-06-01 00:00:00"
"24819","20070601","4","7","1","24","25626","2007-06-01 00:00:00"
"24820","20070601","4","7","1","28","22187","2007-06-01 00:00:00"
"24821","20070601","4","7","1","29","196260","2007-06-01 00:00:00"
"24822","20070601","4","7","1","31","53410","2007-06-01 00:00:00"
"24823","20070601","4","7","1","32","30067","2007-06-01 00:00:00"
"24824","20070601","4","7","1","33","26320","2007-06-01 00:00:00"
"24825","20070601","4","7","1","34","25713","2007-06-01 00:00:00"
"24826","20070601","4","7","1","35","122601","2007-06-01 00:00:00"
"24827","20070601","4","7","1","37","111490","2007-06-01 00:00:00"
"24828","20070601","4","7","1","38","31912","2007-06-01 00:00:00"
"24829","20070601","4","7","1","39","56856","2007-06-01 00:00:00"
"24830","20070601","4","7","1","40","32379","2007-06-01 00:00:00"
"24831","20070601","4","7","1","43","-376958","2007-06-01 00:00:00"
"24832","20070601","4","7","1","46","525343","2007-06-01 00:00:00"
"24833","20070601","4","7","1","100","22867","2007-06-01 00:00:00"
"24834","20070601","5","1","1","60","41576","2007-06-01 00:00:00"
"24835","20070601","5","1","1","61","5119","2007-06-01 00:00:00"
"24836","20070601","5","1","1","62","2559","2007-06-01 00:00:00"
"24837","20070601","5","1","1","65","338","2007-06-01 00:00:00"
"24838","20070601","5","1","1","66","307","2007-06-01 00:00:00"
"24839","20070601","5","1","1","67","162","2007-06-01 00:00:00"
"24840","20070601","5","1","1","68","122","2007-06-01 00:00:00"
"24841","20070601","5","1","1","69","34","2007-06-01 00:00:00"
"24842","20070601","5","1","1","71","53","2007-06-01 00:00:00"
"24843","20070601","5","1","1","73","245","2007-06-01 00:00:00"
"24844","20070601","5","1","1","74","236","2007-06-01 00:00:00"
"24845","20070601","5","1","1","76","317","2007-06-01 00:00:00"
"24846","20070601","5","1","1","77","571","2007-06-01 00:00:00"
"24847","20070601","5","1","1","78","175","2007-06-01 00:00:00"
"24848","20070601","5","1","1","80","673","2007-06-01 00:00:00"
"24849","20070601","5","1","1","81","416","2007-06-01 00:00:00"
"24850","20070601","5","1","1","82","41","2007-06-01 00:00:00"
"24851","20070601","5","1","1","83","143","2007-06-01 00:00:00"
"24852","20070601","5","1","1","84","122","2007-06-01 00:00:00"
"24853","20070601","5","1","1","85","114","2007-06-01 00:00:00"
"24854","20070601","5","1","1","87","608","2007-06-01 00:00:00"
"24855","20070601","5","1","1","89","158","2007-06-01 00:00:00"
"24856","20070601","5","1","1","90","243","2007-06-01 00:00:00"
"24857","20070601","5","1","1","91","-194","2007-06-01 00:00:00"
"24858","20070601","5","1","1","92","324","2007-06-01 00:00:00"
"24859","20070601","5","1","1","94","246","2007-06-01 00:00:00"
"24860","20070601","5","1","1","96","9","2007-06-01 00:00:00"
"24861","20070601","5","2","1","12","120734","2007-06-01 00:00:00"
"24862","20070601","5","6","1","52","31495","2007-06-01 00:00:00"
"24863","20070601","5","6","1","53","35432","2007-06-01 00:00:00"
"24864","20070601","5","6","1","54","784","2007-06-01 00:00:00"
"24865","20070601","5","6","1","56","119717","2007-06-01 00:00:00"
"24866","20070601","5","6","1","57","29527","2007-06-01 00:00:00"
"24867","20070601","5","6","1","60","40365","2007-06-01 00:00:00"
"24868","20070601","5","6","1","61","3728","2007-06-01 00:00:00"
"24869","20070601","5","6","1","62","2899","2007-06-01 00:00:00"
"24870","20070601","5","6","1","63","8858","2007-06-01 00:00:00"
"24871","20070601","5","6","1","65","412","2007-06-01 00:00:00"
"24872","20070601","5","6","1","66","374","2007-06-01 00:00:00"
"24873","20070601","5","6","1","67","189","2007-06-01 00:00:00"
"24874","20070601","5","6","1","68","142","2007-06-01 00:00:00"
"24875","20070601","5","6","1","69","41","2007-06-01 00:00:00"
"24876","20070601","5","6","1","71","61","2007-06-01 00:00:00"
"24877","20070601","5","6","1","72","295","2007-06-01 00:00:00"
"24878","20070601","5","6","1","73","272","2007-06-01 00:00:00"
"24879","20070601","5","6","1","74","268","2007-06-01 00:00:00"
"24880","20070601","5","6","1","76","2645","2007-06-01 00:00:00"
"24881","20070601","5","6","1","77","595","2007-06-01 00:00:00"
"24882","20070601","5","6","1","78","177","2007-06-01 00:00:00"
"24883","20070601","5","6","1","80","687","2007-06-01 00:00:00"
"24884","20070601","5","6","1","81","425","2007-06-01 00:00:00"
"24885","20070601","5","6","1","82","42","2007-06-01 00:00:00"
"24886","20070601","5","6","1","83","147","2007-06-01 00:00:00"
"24887","20070601","5","6","1","84","125","2007-06-01 00:00:00"
"24888","20070601","5","6","1","85","118","2007-06-01 00:00:00"
"24889","20070601","5","6","1","87","608","2007-06-01 00:00:00"
"24890","20070601","5","6","1","89","163","2007-06-01 00:00:00"
"24891","20070601","5","6","1","90","251","2007-06-01 00:00:00"
"24892","20070601","5","6","1","91","-201","2007-06-01 00:00:00"
"24893","20070601","5","6","1","92","334","2007-06-01 00:00:00"
"24894","20070601","5","6","1","94","32604","2007-06-01 00:00:00"
"24895","20070601","5","6","1","96","9","2007-06-01 00:00:00"
"24896","20070601","5","6","1","97","1043","2007-06-01 00:00:00"
"24897","20070601","5","6","1","99","43000","2007-06-01 00:00:00"
"24898","20070601","5","6","1","101","393699","2007-06-01 00:00:00"
"24899","20070601","5","7","1","4","484178","2007-06-01 00:00:00"
"24900","20070601","5","7","1","6","697138","2007-06-01 00:00:00"
"24901","20070601","5","7","1","7","18811","2007-06-01 00:00:00"
"24902","20070601","5","7","1","8","13942","2007-06-01 00:00:00"
"24903","20070601","5","7","1","13","112936","2007-06-01 00:00:00"
"24904","20070601","5","7","1","14","75290","2007-06-01 00:00:00"
"24905","20070601","5","7","1","15","128273","2007-06-01 00:00:00"
"24906","20070601","5","7","1","18","10701","2007-06-01 00:00:00"
"24907","20070601","5","7","1","19","34101","2007-06-01 00:00:00"
"24908","20070601","5","7","1","20","11343","2007-06-01 00:00:00"
"24909","20070601","5","7","1","21","49687","2007-06-01 00:00:00"
"24910","20070601","5","7","1","22","9180","2007-06-01 00:00:00"
"24911","20070601","5","7","1","23","3752","2007-06-01 00:00:00"
"24912","20070601","5","7","1","24","20579","2007-06-01 00:00:00"
"24913","20070601","5","7","1","28","17999","2007-06-01 00:00:00"
"24914","20070601","5","7","1","29","157602","2007-06-01 00:00:00"
"24915","20070601","5","7","1","31","45844","2007-06-01 00:00:00"
"24916","20070601","5","7","1","32","23045","2007-06-01 00:00:00"
"24917","20070601","5","7","1","33","22025","2007-06-01 00:00:00"
"24918","20070601","5","7","1","34","47823","2007-06-01 00:00:00"
"24919","20070601","5","7","1","35","89077","2007-06-01 00:00:00"
"24920","20070601","5","7","1","37","88789","2007-06-01 00:00:00"
"24921","20070601","5","7","1","38","28931","2007-06-01 00:00:00"
"24922","20070601","5","7","1","39","47642","2007-06-01 00:00:00"
"24923","20070601","5","7","1","40","26267","2007-06-01 00:00:00"
"24924","20070601","5","7","1","43","-277997","2007-06-01 00:00:00"
"24925","20070601","5","7","1","46","1455599","2007-06-01 00:00:00"
"24926","20070601","5","7","1","100","17999","2007-06-01 00:00:00"
"24927","20070601","6","1","1","60","20344","2007-06-01 00:00:00"
"24928","20070601","6","1","1","61","2296","2007-06-01 00:00:00"
"24929","20070601","6","1","1","62","1461","2007-06-01 00:00:00"
"24930","20070601","6","1","1","65","230","2007-06-01 00:00:00"
"24931","20070601","6","1","1","66","209","2007-06-01 00:00:00"
"24932","20070601","6","1","1","67","106","2007-06-01 00:00:00"
"24933","20070601","6","1","1","68","79","2007-06-01 00:00:00"
"24934","20070601","6","1","1","69","23","2007-06-01 00:00:00"
"24935","20070601","6","1","1","71","34","2007-06-01 00:00:00"
"24936","20070601","6","1","1","73","152","2007-06-01 00:00:00"
"24937","20070601","6","1","1","74","151","2007-06-01 00:00:00"
"24938","20070601","6","1","1","76","186","2007-06-01 00:00:00"
"24939","20070601","6","1","1","77","333","2007-06-01 00:00:00"
"24940","20070601","6","1","1","78","96","2007-06-01 00:00:00"
"24941","20070601","6","1","1","80","361","2007-06-01 00:00:00"
"24942","20070601","6","1","1","81","223","2007-06-01 00:00:00"
"24943","20070601","6","1","1","82","22","2007-06-01 00:00:00"
"24944","20070601","6","1","1","83","76","2007-06-01 00:00:00"
"24945","20070601","6","1","1","84","62","2007-06-01 00:00:00"
"24946","20070601","6","1","1","85","60","2007-06-01 00:00:00"
"24947","20070601","6","1","1","87","340","2007-06-01 00:00:00"
"24948","20070601","6","1","1","89","146","2007-06-01 00:00:00"
"24949","20070601","6","1","1","90","224","2007-06-01 00:00:00"
"24950","20070601","6","1","1","91","-179","2007-06-01 00:00:00"
"24951","20070601","6","1","1","92","298","2007-06-01 00:00:00"
"24952","20070601","6","1","1","96","9","2007-06-01 00:00:00"
